day,month,year,age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y,age_group,uk_interest_rate,uk_unemployment_pct,uk_gdp_growth_pct,uk_inflation_pct,uk_avg_salary_gbp,uk_consumer_confidence,uk_household_debt_to_income
29,jul,2021,49,admin.,married,secondary,no,0,yes,yes,cellular,71,7,-1,0,,0,46-55,0.1,4.5,7.5,2.6,29600,−15,145.3
12,may,2020,54,management,married,tertiary,no,384,yes,no,cellular,30,7,-1,0,,0,46-55,0.1,4.9,−9.4,0.9,28500,−34,142.8
31,jul,2021,47,management,divorced,tertiary,no,94,yes,no,cellular,9,19,-1,0,,0,46-55,0.1,4.5,7.5,2.6,29600,−15,145.3
12,aug,2021,61,management,married,secondary,no,1471,no,no,cellular,331,2,-1,0,,0,56-65,0.1,4.5,7.5,2.6,29600,−15,145.3
12,jun,2020,49,blue-collar,married,primary,no,937,yes,no,,66,1,-1,0,,0,46-55,0.1,4.9,−9.4,0.9,28500,−34,142.8
20,nov,2023,51,technician,married,secondary,no,500,yes,no,cellular,26,6,-1,0,,0,46-55,5.25,4.2,0.3,7.3,33000,−24,158.9
6,may,2020,53,blue-collar,married,primary,no,25,yes,no,,266,3,-1,0,,0,46-55,0.1,4.9,−9.4,0.9,28500,−34,142.8
21,nov,2023,35,management,married,tertiary,no,365,no,no,cellular,168,2,-1,0,,0,26-35,5.25,4.2,0.3,7.3,33000,−24,158.9
4,jul,2021,25,unemployed,single,secondary,no,34,no,yes,,316,1,-1,0,,0,18-25,0.1,4.5,7.5,2.6,29600,−15,145.3
8,jul,2021,79,retired,married,primary,no,429,no,no,telephone,1006,2,-1,0,,1,65+,0.1,4.5,7.5,2.6,29600,−15,145.3
19,nov,2023,53,technician,married,primary,no,6839,yes,no,cellular,77,1,-1,0,,0,46-55,5.25,4.2,0.3,7.3,33000,−24,158.9
9,may,2020,21,student,single,secondary,no,6,no,no,,622,1,-1,0,,0,18-25,0.1,4.9,−9.4,0.9,28500,−34,142.8
21,may,2020,33,blue-collar,married,secondary,no,467,yes,no,,494,2,-1,0,,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
20,jun,2020,40,self-employed,divorced,secondary,no,1876,no,yes,,269,1,-1,0,,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
9,apr,2019,34,entrepreneur,married,secondary,no,1847,yes,no,cellular,543,3,321,6,failure,0,26-35,0.75,3.8,1.6,1.8,29000,−14,137.1
29,jul,2021,52,,married,primary,no,247,no,no,cellular,268,6,-1,0,,0,46-55,0.1,4.5,7.5,2.6,29600,−15,145.3
5,jun,2020,27,admin.,married,secondary,no,897,no,no,cellular,397,1,-1,0,,1,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
21,nov,2023,57,services,divorced,secondary,no,4664,no,no,cellular,22,4,114,1,failure,0,56-65,5.25,4.2,0.3,7.3,33000,−24,158.9
3,jun,2020,51,self-employed,divorced,secondary,no,1291,yes,no,,51,2,-1,0,,0,46-55,0.1,4.9,−9.4,0.9,28500,−34,142.8
15,sep,2022,31,student,single,tertiary,no,64,no,no,cellular,208,1,105,2,success,0,26-35,1.75,3.7,4.1,9.1,31000,−41,152.6
20,nov,2023,49,unemployed,married,tertiary,no,-471,yes,no,cellular,77,3,185,7,failure,0,46-55,5.25,4.2,0.3,7.3,33000,−24,158.9
11,jun,2020,32,management,single,tertiary,no,1160,yes,yes,,450,2,-1,0,,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
1,jun,2020,28,admin.,single,tertiary,no,14,no,no,cellular,201,1,-1,0,,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
17,apr,2019,33,blue-collar,married,secondary,no,26,yes,no,cellular,342,3,332,1,other,0,26-35,0.75,3.8,1.6,1.8,29000,−14,137.1
20,aug,2021,50,blue-collar,married,,no,452,no,no,cellular,181,2,-1,0,,0,46-55,0.1,4.5,7.5,2.6,29600,−15,145.3
13,may,2020,42,blue-collar,single,secondary,no,382,yes,no,cellular,294,1,-1,0,,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
30,nov,2023,45,admin.,married,,no,2033,no,no,cellular,123,1,186,4,failure,0,36-45,5.25,4.2,0.3,7.3,33000,−24,158.9
13,may,2020,34,unemployed,married,secondary,no,0,yes,no,cellular,172,1,-1,0,,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
8,may,2020,56,admin.,divorced,,no,789,yes,no,cellular,1022,1,360,2,failure,0,56-65,0.1,4.9,−9.4,0.9,28500,−34,142.8
14,may,2020,33,blue-collar,single,secondary,no,142,yes,no,cellular,123,1,360,3,other,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
19,may,2020,34,admin.,married,secondary,no,645,yes,no,,420,1,-1,0,,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
13,apr,2019,37,blue-collar,married,,no,897,yes,no,cellular,119,2,280,2,failure,0,36-45,0.75,3.8,1.6,1.8,29000,−14,137.1
12,may,2020,37,blue-collar,married,secondary,no,103,yes,no,cellular,153,1,-1,0,,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
11,may,2020,35,admin.,single,secondary,no,847,yes,no,cellular,85,2,-1,0,,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
11,sep,2022,38,,single,tertiary,no,0,no,no,cellular,260,3,95,3,success,1,36-45,1.75,3.7,4.1,9.1,31000,−41,152.6
5,may,2020,32,blue-collar,married,secondary,no,517,yes,no,,528,1,-1,0,,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
29,may,2020,52,technician,single,tertiary,no,1308,yes,no,,361,1,-1,0,,0,46-55,0.1,4.9,−9.4,0.9,28500,−34,142.8
21,nov,2023,49,services,married,secondary,no,66,yes,yes,cellular,59,4,-1,0,,0,46-55,5.25,4.2,0.3,7.3,33000,−24,158.9
19,may,2020,46,management,divorced,secondary,no,361,yes,no,,86,7,-1,0,,0,46-55,0.1,4.9,−9.4,0.9,28500,−34,142.8
6,feb,2018,42,entrepreneur,married,primary,yes,66,yes,yes,cellular,139,1,-1,0,,0,36-45,0.75,4.1,1.3,2.5,28200,−9,138.7
8,may,2020,36,blue-collar,married,,no,70,yes,no,,219,4,-1,0,,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
15,may,2020,32,services,married,secondary,no,180,yes,no,telephone,45,2,-1,0,,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
19,may,2020,49,technician,married,tertiary,no,279,yes,no,,168,4,-1,0,,0,46-55,0.1,4.9,−9.4,0.9,28500,−34,142.8
30,apr,2019,46,services,married,secondary,no,4,no,no,cellular,268,1,261,5,other,1,46-55,0.75,3.8,1.6,1.8,29000,−14,137.1
14,may,2020,40,entrepreneur,married,secondary,no,1416,yes,no,,210,2,-1,0,,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
20,may,2020,36,admin.,married,secondary,no,465,yes,no,,160,1,-1,0,,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
14,may,2020,36,admin.,married,secondary,no,998,yes,no,,1044,2,-1,0,,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
9,jul,2021,34,technician,married,secondary,no,550,no,yes,cellular,601,1,-1,0,,0,26-35,0.1,4.5,7.5,2.6,29600,−15,145.3
27,may,2020,46,management,married,tertiary,no,1285,yes,no,,89,1,-1,0,,0,46-55,0.1,4.9,−9.4,0.9,28500,−34,142.8
13,may,2020,32,services,married,tertiary,no,4908,no,yes,cellular,491,2,-1,0,,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
8,may,2020,32,unemployed,single,tertiary,no,336,yes,no,,139,1,-1,0,,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
3,jun,2020,32,management,single,tertiary,no,131,no,no,,267,3,-1,0,,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
15,jul,2021,43,management,married,tertiary,no,348,no,yes,cellular,88,3,-1,0,,0,36-45,0.1,4.5,7.5,2.6,29600,−15,145.3
17,jul,2021,25,self-employed,single,tertiary,no,453,yes,no,cellular,134,1,-1,0,,0,18-25,0.1,4.5,7.5,2.6,29600,−15,145.3
15,may,2020,55,admin.,married,secondary,no,1102,yes,no,,126,2,-1,0,,0,46-55,0.1,4.9,−9.4,0.9,28500,−34,142.8
15,may,2020,24,admin.,single,secondary,no,926,yes,yes,cellular,191,1,-1,0,,0,18-25,0.1,4.9,−9.4,0.9,28500,−34,142.8
3,feb,2018,40,management,divorced,tertiary,no,502,yes,no,cellular,267,4,270,3,other,0,36-45,0.75,4.1,1.3,2.5,28200,−9,138.7
20,apr,2019,38,management,single,tertiary,no,8669,yes,no,telephone,5,3,150,6,failure,0,36-45,0.75,3.8,1.6,1.8,29000,−14,137.1
5,jun,2020,48,blue-collar,single,primary,no,316,no,no,,560,2,-1,0,,0,46-55,0.1,4.9,−9.4,0.9,28500,−34,142.8
30,mar,2019,36,management,married,tertiary,no,9324,yes,no,cellular,138,8,-1,0,,0,36-45,0.75,3.8,1.6,1.8,29000,−14,137.1
19,aug,2021,57,management,married,tertiary,no,0,no,no,cellular,188,4,-1,0,,0,56-65,0.1,4.5,7.5,2.6,29600,−15,145.3
15,may,2020,45,admin.,married,secondary,no,72,yes,yes,cellular,262,2,352,2,failure,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
19,aug,2021,33,self-employed,single,tertiary,no,61,no,no,cellular,836,3,-1,0,,1,26-35,0.1,4.5,7.5,2.6,29600,−15,145.3
29,aug,2021,38,technician,single,secondary,no,173,no,no,cellular,150,4,-1,0,,0,36-45,0.1,4.5,7.5,2.6,29600,−15,145.3
15,may,2020,26,services,single,secondary,yes,-162,yes,no,cellular,44,2,-1,0,,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
31,jul,2021,30,management,single,tertiary,no,47,no,yes,cellular,11,17,-1,0,,0,26-35,0.1,4.5,7.5,2.6,29600,−15,145.3
19,nov,2023,55,services,divorced,tertiary,no,1983,yes,no,telephone,123,1,-1,0,,0,46-55,5.25,4.2,0.3,7.3,33000,−24,158.9
15,may,2020,34,blue-collar,married,secondary,no,326,yes,yes,,150,2,-1,0,,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
30,jan,2018,60,admin.,married,secondary,no,2552,no,yes,cellular,255,2,2,4,other,0,56-65,0.75,4.1,1.3,2.5,28200,−9,138.7
18,aug,2021,36,management,single,tertiary,no,1283,no,no,cellular,92,5,-1,0,,0,36-45,0.1,4.5,7.5,2.6,29600,−15,145.3
4,sep,2022,65,housemaid,married,primary,no,2179,yes,no,cellular,112,7,-1,0,,0,56-65,1.75,3.7,4.1,9.1,31000,−41,152.6
6,jun,2020,39,self-employed,married,tertiary,no,1047,no,no,,554,1,-1,0,,1,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
13,aug,2021,52,blue-collar,married,primary,no,36,no,no,cellular,109,2,-1,0,,0,46-55,0.1,4.5,7.5,2.6,29600,−15,145.3
2,feb,2018,55,technician,married,secondary,yes,-308,no,no,cellular,781,1,-1,0,,1,46-55,0.75,4.1,1.3,2.5,28200,−9,138.7
19,oct,2022,26,management,single,tertiary,no,1177,no,no,cellular,116,1,-1,0,,0,26-35,1.75,3.7,4.1,9.1,31000,−41,152.6
13,may,2020,40,self-employed,married,primary,no,2077,yes,no,cellular,363,1,173,24,other,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
7,aug,2021,52,entrepreneur,married,secondary,no,0,no,no,cellular,82,2,-1,0,,0,46-55,0.1,4.5,7.5,2.6,29600,−15,145.3
18,jul,2021,29,self-employed,married,tertiary,no,1,no,no,cellular,167,3,-1,0,,0,26-35,0.1,4.5,7.5,2.6,29600,−15,145.3
20,nov,2023,41,blue-collar,married,primary,no,7735,yes,no,cellular,220,1,190,1,failure,0,36-45,5.25,4.2,0.3,7.3,33000,−24,158.9
18,may,2020,30,technician,single,tertiary,no,1922,yes,no,cellular,546,1,-1,0,,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
23,jul,2021,28,student,single,secondary,no,153,no,no,cellular,1124,2,-1,0,,1,26-35,0.1,4.5,7.5,2.6,29600,−15,145.3
8,may,2020,26,blue-collar,married,secondary,no,2770,yes,no,,141,1,-1,0,,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
27,may,2020,58,management,married,secondary,no,139,no,no,cellular,188,1,161,2,other,0,56-65,0.1,4.9,−9.4,0.9,28500,−34,142.8
14,may,2020,29,management,single,tertiary,no,21,yes,no,cellular,107,4,371,3,failure,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
17,jun,2020,48,technician,married,secondary,no,178,yes,no,,320,4,-1,0,,0,46-55,0.1,4.9,−9.4,0.9,28500,−34,142.8
15,apr,2019,35,blue-collar,married,secondary,no,444,yes,no,cellular,244,3,-1,0,,0,26-35,0.75,3.8,1.6,1.8,29000,−14,137.1
22,jul,2021,26,services,single,secondary,no,209,yes,no,cellular,319,2,-1,0,,0,26-35,0.1,4.5,7.5,2.6,29600,−15,145.3
16,jun,2020,49,blue-collar,married,,no,3096,no,no,,147,2,-1,0,,0,46-55,0.1,4.9,−9.4,0.9,28500,−34,142.8
3,mar,2019,34,admin.,married,secondary,no,5320,no,no,cellular,114,6,467,5,other,0,26-35,0.75,3.8,1.6,1.8,29000,−14,137.1
18,nov,2023,32,services,married,secondary,no,4885,yes,yes,cellular,400,2,-1,0,,0,26-35,5.25,4.2,0.3,7.3,33000,−24,158.9
18,nov,2023,31,admin.,married,secondary,no,0,yes,yes,cellular,79,3,-1,0,,0,26-35,5.25,4.2,0.3,7.3,33000,−24,158.9
6,jun,2020,48,unemployed,married,primary,no,5462,no,no,,29,4,-1,0,,0,46-55,0.1,4.9,−9.4,0.9,28500,−34,142.8
20,nov,2023,40,blue-collar,married,secondary,no,6767,yes,no,cellular,97,2,-1,0,,0,36-45,5.25,4.2,0.3,7.3,33000,−24,158.9
21,may,2020,42,technician,divorced,secondary,no,2974,yes,no,,187,5,-1,0,,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
14,may,2020,48,technician,married,secondary,no,427,no,no,,201,1,-1,0,,0,46-55,0.1,4.9,−9.4,0.9,28500,−34,142.8
2,feb,2018,38,services,married,secondary,no,8876,no,no,cellular,280,1,75,1,failure,0,36-45,0.75,4.1,1.3,2.5,28200,−9,138.7
30,may,2020,53,management,married,tertiary,no,146,no,no,,150,1,-1,0,,0,46-55,0.1,4.9,−9.4,0.9,28500,−34,142.8
24,jul,2021,59,retired,divorced,secondary,no,319,no,no,cellular,129,1,-1,0,,0,56-65,0.1,4.5,7.5,2.6,29600,−15,145.3
14,jun,2020,28,unemployed,single,secondary,no,304,no,no,cellular,516,1,-1,0,,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
16,jun,2020,41,blue-collar,married,primary,no,389,yes,no,,127,2,-1,0,,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
17,jun,2020,50,management,single,primary,no,766,no,no,,174,2,-1,0,,0,46-55,0.1,4.9,−9.4,0.9,28500,−34,142.8
29,jul,2021,31,admin.,married,secondary,no,0,yes,no,cellular,82,5,-1,0,,0,26-35,0.1,4.5,7.5,2.6,29600,−15,145.3
3,jun,2020,30,technician,single,secondary,no,3107,yes,no,,1516,2,-1,0,,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
16,may,2020,59,admin.,divorced,secondary,no,174,yes,no,,204,1,-1,0,,0,56-65,0.1,4.9,−9.4,0.9,28500,−34,142.8
9,may,2020,33,technician,divorced,secondary,yes,-305,no,yes,,109,1,-1,0,,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
9,jul,2021,35,self-employed,married,secondary,no,670,no,no,cellular,378,1,-1,0,,0,26-35,0.1,4.5,7.5,2.6,29600,−15,145.3
27,may,2020,30,management,single,tertiary,no,6164,yes,no,,152,11,-1,0,,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
17,feb,2018,71,retired,married,secondary,no,2850,no,no,cellular,185,1,-1,0,,1,65+,0.75,4.1,1.3,2.5,28200,−9,138.7
15,may,2020,30,services,single,primary,no,79,yes,no,cellular,317,1,-1,0,,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
23,may,2020,24,services,married,secondary,yes,110,yes,no,,27,1,-1,0,,0,18-25,0.1,4.9,−9.4,0.9,28500,−34,142.8
20,nov,2023,34,technician,single,secondary,no,5039,no,no,cellular,205,6,-1,0,,0,26-35,5.25,4.2,0.3,7.3,33000,−24,158.9
19,nov,2023,34,blue-collar,married,secondary,no,360,yes,no,telephone,46,1,182,2,failure,0,26-35,5.25,4.2,0.3,7.3,33000,−24,158.9
28,jan,2018,52,admin.,married,secondary,no,199,no,no,cellular,978,2,189,1,other,0,46-55,0.75,4.1,1.3,2.5,28200,−9,138.7
5,feb,2018,33,self-employed,single,secondary,no,238,yes,yes,cellular,45,5,-1,0,,0,26-35,0.75,4.1,1.3,2.5,28200,−9,138.7
17,jun,2020,38,blue-collar,married,secondary,no,5092,yes,no,,145,6,-1,0,,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
28,jan,2018,41,admin.,divorced,secondary,no,1088,yes,no,cellular,138,1,-1,0,,0,36-45,0.75,4.1,1.3,2.5,28200,−9,138.7
7,may,2020,42,management,divorced,tertiary,no,221,yes,no,,720,2,-1,0,,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
18,jun,2020,38,blue-collar,divorced,secondary,no,889,no,yes,,362,1,-1,0,,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
18,may,2020,48,blue-collar,married,primary,no,750,yes,no,cellular,90,6,-1,0,,0,46-55,0.1,4.9,−9.4,0.9,28500,−34,142.8
16,may,2020,34,technician,single,secondary,no,0,yes,yes,,214,1,-1,0,,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
14,may,2020,46,blue-collar,married,primary,no,1291,yes,no,cellular,142,3,259,17,failure,0,46-55,0.1,4.9,−9.4,0.9,28500,−34,142.8
29,may,2020,33,technician,married,secondary,no,1844,yes,no,,241,3,-1,0,,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
9,feb,2018,40,management,married,tertiary,no,89,yes,yes,telephone,148,6,-1,0,,0,36-45,0.75,4.1,1.3,2.5,28200,−9,138.7
19,jun,2020,36,admin.,married,secondary,no,4280,no,no,,227,6,-1,0,,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
21,aug,2021,32,technician,single,secondary,no,0,no,no,cellular,126,2,-1,0,,0,26-35,0.1,4.5,7.5,2.6,29600,−15,145.3
28,may,2020,33,blue-collar,married,secondary,no,625,yes,no,,410,1,-1,0,,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
29,jan,2018,55,technician,married,,no,574,yes,no,cellular,243,2,-1,0,,0,46-55,0.75,4.1,1.3,2.5,28200,−9,138.7
30,may,2020,58,management,married,primary,no,320,yes,no,,171,2,-1,0,,0,56-65,0.1,4.9,−9.4,0.9,28500,−34,142.8
15,may,2020,25,technician,single,tertiary,no,468,yes,no,,147,1,-1,0,,0,18-25,0.1,4.9,−9.4,0.9,28500,−34,142.8
12,jun,2020,47,services,married,secondary,no,440,yes,no,,91,1,-1,0,,0,46-55,0.1,4.9,−9.4,0.9,28500,−34,142.8
19,nov,2023,40,unemployed,married,secondary,no,0,yes,no,cellular,332,1,183,1,failure,0,36-45,5.25,4.2,0.3,7.3,33000,−24,158.9
25,jul,2021,59,retired,married,secondary,no,5706,yes,no,cellular,471,2,-1,0,,0,56-65,0.1,4.5,7.5,2.6,29600,−15,145.3
4,may,2020,40,management,married,tertiary,no,7780,no,no,telephone,364,1,355,1,other,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
7,may,2020,30,management,married,secondary,no,-559,yes,yes,cellular,98,1,167,2,failure,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
15,may,2020,25,entrepreneur,single,tertiary,no,16874,yes,yes,cellular,117,2,-1,0,,0,18-25,0.1,4.9,−9.4,0.9,28500,−34,142.8
14,jul,2021,58,retired,married,primary,no,1987,no,no,telephone,185,4,-1,0,,0,56-65,0.1,4.5,7.5,2.6,29600,−15,145.3
15,may,2020,39,entrepreneur,married,,no,98,yes,no,telephone,59,3,367,1,other,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
18,nov,2023,40,self-employed,married,tertiary,no,642,no,no,cellular,147,3,-1,0,,0,36-45,5.25,4.2,0.3,7.3,33000,−24,158.9
23,may,2020,38,blue-collar,married,secondary,no,526,yes,yes,,553,2,-1,0,,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
13,aug,2021,66,management,single,tertiary,no,6483,no,no,cellular,275,1,-1,0,,0,65+,0.1,4.5,7.5,2.6,29600,−15,145.3
6,aug,2021,47,management,married,tertiary,no,2306,no,no,telephone,239,4,-1,0,,1,46-55,0.1,4.5,7.5,2.6,29600,−15,145.3
2,jun,2020,37,blue-collar,married,secondary,no,954,yes,no,,402,9,-1,0,,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
7,may,2020,36,management,single,tertiary,no,-679,yes,yes,cellular,172,1,93,1,failure,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
19,aug,2021,50,blue-collar,married,primary,no,-1,no,no,cellular,195,2,-1,0,,0,46-55,0.1,4.5,7.5,2.6,29600,−15,145.3
9,feb,2018,76,retired,married,primary,no,2590,no,no,telephone,68,12,-1,0,,0,65+,0.75,4.1,1.3,2.5,28200,−9,138.7
28,jul,2021,58,management,single,tertiary,no,331,no,yes,cellular,82,3,-1,0,,0,56-65,0.1,4.5,7.5,2.6,29600,−15,145.3
5,jun,2020,42,admin.,married,secondary,no,4209,yes,no,,57,6,-1,0,,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
13,nov,2023,58,services,divorced,secondary,no,462,no,no,cellular,495,1,93,1,success,1,56-65,5.25,4.2,0.3,7.3,33000,−24,158.9
21,jul,2021,28,self-employed,single,tertiary,no,0,yes,no,cellular,479,1,-1,0,,0,26-35,0.1,4.5,7.5,2.6,29600,−15,145.3
29,aug,2021,41,technician,married,secondary,no,0,no,no,cellular,141,2,-1,0,,0,36-45,0.1,4.5,7.5,2.6,29600,−15,145.3
19,aug,2021,30,management,married,tertiary,no,151,no,no,cellular,82,4,-1,0,,0,26-35,0.1,4.5,7.5,2.6,29600,−15,145.3
10,dec,2023,32,management,divorced,tertiary,no,883,yes,no,cellular,798,1,185,5,other,1,26-35,5.25,4.2,0.3,7.3,33000,−24,158.9
7,jul,2021,27,services,single,secondary,no,266,no,yes,cellular,232,1,-1,0,,0,26-35,0.1,4.5,7.5,2.6,29600,−15,145.3
26,aug,2021,48,management,married,tertiary,no,0,no,no,cellular,60,5,-1,0,,0,46-55,0.1,4.5,7.5,2.6,29600,−15,145.3
8,may,2020,36,technician,married,tertiary,no,491,yes,no,,103,3,-1,0,,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
8,jul,2021,54,management,married,tertiary,no,3,no,yes,cellular,443,1,-1,0,,0,46-55,0.1,4.5,7.5,2.6,29600,−15,145.3
9,may,2020,36,blue-collar,married,secondary,no,198,yes,no,,400,2,-1,0,,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
5,jun,2020,52,housemaid,married,secondary,no,14363,no,no,,132,1,-1,0,,0,46-55,0.1,4.9,−9.4,0.9,28500,−34,142.8
18,aug,2021,34,technician,divorced,secondary,no,0,yes,yes,cellular,374,16,-1,0,,0,26-35,0.1,4.5,7.5,2.6,29600,−15,145.3
25,aug,2021,43,technician,married,secondary,no,136,no,no,cellular,363,7,-1,0,,1,36-45,0.1,4.5,7.5,2.6,29600,−15,145.3
8,aug,2021,32,management,single,tertiary,no,28,no,no,cellular,111,2,-1,0,,0,26-35,0.1,4.5,7.5,2.6,29600,−15,145.3
29,aug,2021,33,management,single,tertiary,no,335,no,no,cellular,130,4,-1,0,,0,26-35,0.1,4.5,7.5,2.6,29600,−15,145.3
29,jul,2021,51,housemaid,married,,no,174,no,no,telephone,308,3,-1,0,,0,46-55,0.1,4.5,7.5,2.6,29600,−15,145.3
3,jun,2020,39,unemployed,married,secondary,no,270,yes,no,,116,1,-1,0,,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
9,jul,2021,44,management,single,tertiary,no,1206,no,no,cellular,160,2,-1,0,,0,36-45,0.1,4.5,7.5,2.6,29600,−15,145.3
13,may,2020,49,housemaid,divorced,primary,no,198,yes,no,,205,3,-1,0,,0,46-55,0.1,4.9,−9.4,0.9,28500,−34,142.8
12,may,2020,25,technician,married,tertiary,no,914,yes,no,cellular,185,2,-1,0,,0,18-25,0.1,4.9,−9.4,0.9,28500,−34,142.8
20,nov,2023,39,self-employed,married,secondary,no,31,yes,no,cellular,61,2,181,4,failure,0,36-45,5.25,4.2,0.3,7.3,33000,−24,158.9
14,aug,2021,54,technician,married,secondary,no,0,no,no,telephone,159,2,106,6,success,0,46-55,0.1,4.5,7.5,2.6,29600,−15,145.3
18,may,2020,32,management,single,tertiary,no,347,yes,no,cellular,213,1,264,6,failure,0,26-35,0.1,4.9,−9.4,0.9,28500,−34,142.8
20,may,2020,36,management,married,tertiary,no,860,yes,no,,294,15,-1,0,,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
10,jul,2021,54,technician,married,secondary,no,89,yes,no,cellular,140,3,-1,0,,0,46-55,0.1,4.5,7.5,2.6,29600,−15,145.3
28,jan,2018,31,technician,married,secondary,no,0,yes,yes,cellular,71,1,223,9,other,0,26-35,0.75,4.1,1.3,2.5,28200,−9,138.7
8,jul,2021,45,services,married,secondary,no,0,no,yes,cellular,47,7,-1,0,,0,36-45,0.1,4.5,7.5,2.6,29600,−15,145.3
16,apr,2019,31,admin.,single,secondary,no,68,yes,no,cellular,570,2,-1,0,,0,26-35,0.75,3.8,1.6,1.8,29000,−14,137.1
14,jul,2021,45,technician,married,secondary,no,-149,yes,no,cellular,287,2,-1,0,,0,36-45,0.1,4.5,7.5,2.6,29600,−15,145.3
23,oct,2022,33,services,divorced,secondary,no,2411,yes,no,cellular,130,1,161,1,failure,1,26-35,1.75,3.7,4.1,9.1,31000,−41,152.6
14,may,2020,46,management,divorced,tertiary,no,225,yes,no,cellular,201,1,345,1,other,0,46-55,0.1,4.9,−9.4,0.9,28500,−34,142.8
21,nov,2023,43,,single,tertiary,no,2731,no,no,cellular,11,7,-1,0,,0,36-45,5.25,4.2,0.3,7.3,33000,−24,158.9
4,nov,2023,50,management,married,tertiary,no,112,yes,no,cellular,70,5,85,5,other,0,46-55,5.25,4.2,0.3,7.3,33000,−24,158.9
22,aug,2021,44,management,divorced,tertiary,no,0,no,no,cellular,54,2,-1,0,,0,36-45,0.1,4.5,7.5,2.6,29600,−15,145.3
27,may,2020,42,services,married,secondary,no,3620,yes,no,,22,16,-1,0,,0,36-45,0.1,4.9,−9.4,0.9,28500,−34,142.8
30,jul,2021,26,blue-collar,single,secondary,no,179,no,no,cellular,103,3,-1,0,,0,26-35,0.1,4.5,7.5,2.6,29600,−15,145.3
6,apr,2019,47,admin.,single,secondary,no,1544,yes,no,cellular,104,1,312,1,failure,0,46-55,0.75,3.8,1.6,1.8,29000,−14,137.1
18,aug,2021,48,blue-collar,married,primary,no,199,no,no,telephone,29,2,-1,0,,0,46-55,0.1,4.5,7.5,2.6,29600,−15,145.3
12,may,2020,60,blue-collar,married,,no,231,yes,no,,57,2,-1,0,,0,56-65,0.1,4.9,−9.4,0.9,28500,−34,142.8
